"mindex","n","predictors","rsquare","adjr","rmse","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
676,4,"Hepatitis_B GDP_per_capita Schooling Economy_status_Developed",0.609486731841942,0.608940368402757,5.87663796236825,0.608293883881568,3778.1094827314,18283.8809859292,10149.8738373624,18319.6408330976,99080.8911024656,34.6556672830378,0.391879176756022,0.0121047132651829
677,4,"Polio GDP_per_capita Population_mln Thinness_five_nine_years",0.608355420424047,0.607807474177701,5.88514407485657,0.606872872886273,3797.32261015709,18292.1659585078,10158.1434977315,18327.9258056763,99367.9270434673,34.7560642612941,0.393014445191818,0.0121397804484103
678,4,"Alcohol_consumption Incidents_HIV GDP_per_capita Thinness_ten_nineteen_years",0.608232204113038,0.60768408547591,5.8860697722292,0.606273643188475,3799.41519991345,18293.0668672213,10159.0427436879,18328.8267143898,99399.1894432079,34.7669989562875,0.393138092479781,0.0121435997760388
679,4,"BMI GDP_per_capita Thinness_five_nine_years Schooling",0.608087460763634,0.607539139617448,5.88715701164057,0.606674837492639,3801.87338461143,18294.1248112294,10160.0987356817,18329.8846583979,99435.9136756718,34.7798440444506,0.39328334210183,0.0121480863758151
680,4,"BMI GDP_per_capita Thinness_ten_nineteen_years Schooling",0.607908822791771,0.607360251714879,5.88849857368569,0.606522434830927,3804.90720364851,18295.4299559616,10161.4014731432,18331.1898031301,99481.2376400034,34.7956970733278,0.393462604900458,0.0121536236049031
681,4,"Measles Polio GDP_per_capita Thinness_ten_nineteen_years",0.607839365865378,0.607290697611955,5.88902010914026,0.606123280624436,3806.08679465791,18295.9372538341,10161.907835586,18331.6971010026,99498.8602273041,34.8018609513003,0.393532304768181,0.0121557765565358
682,4,"Hepatitis_B Incidents_HIV Population_mln Economy_status_Developed",0.607325538762367,0.606776151618278,5.89287688025207,0.60569128843457,3814.8131501501,18299.6873436095,10165.6510148182,18335.447190778,99629.228261863,34.8474599682222,0.394047929097855,0.0121717036203694
683,4,"Polio GDP_per_capita Thinness_five_nine_years Economy_status_Developed",0.607116395278072,0.606566715523302,5.89444598247668,0.60578735769637,3818.36504607412,18301.21234088,10167.1732040986,18336.9721880485,99682.2920742399,34.8660201749991,0.394257804108853,0.0121781864267555
684,4,"Measles Incidents_HIV Thinness_ten_nineteen_years Economy_status_Developed",0.60696660825449,0.606416718934104,5.89556950528626,0.605291192783847,3820.9088877832,18302.3040338772,10168.2628877422,18338.0638810457,99720.295985969,34.8793128584387,0.394408115046474,0.012182829364958
685,4,"Incidents_HIV GDP_per_capita Thinness_ten_nineteen_years Economy_status_Developed",0.604735062238265,0.604182050782844,5.91228260560729,0.602985766744331,3858.80736320547,18318.5191256095,10184.4482116939,18354.278972778,100286.483068079,35.077348937033,0.396647466400286,0.0122520004453463
686,4,"Measles Polio GDP_per_capita Thinness_five_nine_years",0.604020709869146,0.603466698970047,5.91762275365764,0.602297673228134,3870.93925092234,18323.6904890619,10189.6101119981,18359.4503362304,100467.728303682,35.140743346508,0.397364317378601,0.0122741431772419
687,4,"Alcohol_consumption Incidents_HIV GDP_per_capita Thinness_five_nine_years",0.604015669733812,0.603461651783108,5.91766041411788,0.602058510633085,3871.02484783304,18323.7269426242,10189.6464989057,18359.4867897927,100469.007085073,35.1411906277336,0.397369375142949,0.0122742994059747
688,4,"Alcohol_consumption Measles GDP_per_capita Schooling",0.601941458664978,0.601384538705083,5.93313886109078,0.600685349528964,3906.25129471841,18338.6897468399,10204.5820055645,18374.4495940084,100995.27519884,35.3252641907533,0.39945084123476,0.0123385935856786
689,4,"Incidents_HIV GDP_per_capita Population_mln Thinness_ten_nineteen_years",0.601683042823041,0.601125761315973,5.9350644174577,0.599884897836215,3910.63998595004,18340.5484253117,10206.4373017121,18376.3082724802,101060.840376728,35.348197018314,0.399710160944629,0.0123466036839899
690,4,"Alcohol_consumption BMI Schooling Economy_status_Developed",0.601615061383578,0.601057684764317,5.93557086967018,0.600344556141411,3911.79451867933,18341.0371874048,10206.9251746962,18376.7970345733,101078.088603996,35.3542299558338,0.399778380164573,0.0123487109000544
691,4,"Polio Diphtheria GDP_per_capita Thinness_ten_nineteen_years",0.601518916395875,0.600961405261067,5.93628706261054,0.599838734638348,3913.42735458185,18341.7282929067,10207.6150232288,18377.4881400752,101102.482476966,35.3627622362361,0.399874861441145,0.0123516910997119
692,4,"Measles BMI Schooling Economy_status_Developed",0.601242711852562,0.600684814282576,5.9383440553994,0.599899601928964,3918.1181523607,18343.7127679941,10209.5958904449,18379.4726151625,101172.560998004,35.3872737023901,0.400152032072403,0.0123602525931924
693,4,"Hepatitis_B Polio GDP_per_capita Thinness_ten_nineteen_years",0.601155714968452,0.600597695681944,5.93899180438157,0.599614148392648,3919.59562548931,18344.3375387705,10210.2195258042,18380.097385939,101194.6338173,35.3949941444754,0.400239333247818,0.0123629492297038
694,4,"Measles Incidents_HIV Thinness_five_nine_years Economy_status_Developed",0.601036128904656,0.600477942306411,5.93988208594108,0.599355691025669,3921.6265625467,18345.1961273588,10211.0765543989,18380.9559745273,101224.975151975,35.4056066772023,0.400359337590956,0.0123666560308058
695,4,"Alcohol_consumption Hepatitis_B Schooling Economy_status_Developed",0.600883926822765,0.60032552728002,5.94101499079555,0.599633475630253,3924.21141933111,18346.2885160874,10212.1669589189,18382.0483632559,101263.591811461,35.4191136823155,0.400512072034098,0.0123713738284067
696,4,"Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years",0.600768307930904,0.600209746626855,5.94187544703501,0.599234237245154,3926.17498167743,18347.1180606118,10212.9949970995,18382.8779077803,101292.926596648,35.4293741527647,0.400628095329218,0.0123749576593496
697,4,"Alcohol_consumption Polio GDP_per_capita Thinness_ten_nineteen_years",0.600666720952185,0.60010801751875,5.94263137246996,0.599137508838576,3927.90023922902,18347.8467304612,10213.7223440908,18383.6065776297,101318.701209693,35.43838937663,0.400730037631403,0.0123781065440333
698,4,"Measles Polio GDP_per_capita Economy_status_Developed",0.600605980791598,0.600047192377176,5.94308330407463,0.599319674937714,3928.93179289917,18348.2823229861,10214.1571459612,18384.0421701546,101334.112182194,35.4437796948795,0.400790990244458,0.012379989302668
699,4,"Polio GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years",0.60047328694373,0.599914312878593,5.94407048097661,0.598745161231336,3931.18534021371,18349.2336944262,10215.1067909048,18384.9935415947,101367.779219303,35.45555546338,0.400924148219111,0.0123841024048631
700,4,"Measles Diphtheria GDP_per_capita Thinness_ten_nineteen_years",0.599649727008769,0.599089600708677,5.95019369879712,0.597878049372186,3945.17190635526,18355.1312925027,10220.9936973818,18390.8911396712,101576.732560676,35.5286413772806,0.401750588741462,0.0124096302362641
701,4,"Incidents_HIV GDP_per_capita Thinness_five_nine_years Economy_status_Developed",0.599467311090915,0.598906929574428,5.95154911992093,0.597720220365857,3948.26988646824,18356.435950543,10222.2959928076,18392.1957977115,101623.015064155,35.5448296757886,0.401933642700303,0.0124152845700875
702,4,"Polio Diphtheria GDP_per_capita Thinness_five_nine_years",0.598421744913563,0.597859900555275,5.95931213515892,0.596726013912197,3966.02679750058,18363.9025067604,10229.7490456475,18399.6623539289,101888.295752433,35.637617287681,0.402982865982157,0.0124476939139142
703,4,"Hepatitis_B Polio GDP_per_capita Thinness_five_nine_years",0.598054565364653,0.597492207288913,5.96203593502401,0.596504380621305,3972.26262907598,18366.5199835435,10232.3617958772,18402.279830712,101981.456420372,35.6702022299039,0.403351329824698,0.0124590753534677
704,4,"Diphtheria GDP_per_capita Thinness_ten_nineteen_years Economy_status_Developed",0.597898177039383,0.597335600162208,5.96319567221578,0.596487028495073,3974.9185810745,18367.6340876338,10233.4738892868,18403.3939348023,102021.135212078,35.6840807385473,0.403508265153554,0.0124639229117705
705,4,"Measles GDP_per_capita Population_mln Schooling",0.597788106095645,0.597225375219248,5.96401179592523,0.596716247661498,3976.78792229608,18368.4179687942,10234.2563561416,18404.1778159626,102049.062373789,35.6938488624877,0.403618721095346,0.012467334773342
706,4,"Alcohol_consumption Polio GDP_per_capita Thinness_five_nine_years",0.597648734028521,0.597085808157976,5.96504501332924,0.596118491679185,3979.15488619557,18369.410213093,10235.2468106784,18405.1700602615,102084.423806374,35.7062172821564,0.40375858064784,0.0124716548798461
707,4,"Diphtheria GDP_per_capita Population_mln Thinness_five_nine_years",0.597485589764287,0.596922435640137,5.96625423563481,0.595948755753832,3981.92557469735,18370.5712644162,10236.4057684336,18406.3311115847,102125.816712573,35.7206953391174,0.403922295546086,0.0124767118515304
708,4,"BMI Population_mln Schooling Economy_status_Developed",0.596966642121862,0.596402761942949,5.97009903744427,0.595861021517986,3990.7388926074,18374.2613404423,10240.0891955083,18410.0211876108,102257.483928618,35.7667487726359,0.404443058325421,0.0124927976363767
709,4,"Hepatitis_B BMI Population_mln Schooling",0.596029812498432,0.595464621610008,5.9770335990108,0.594789316994119,4006.64912443781,18380.9108310477,10246.7267234269,18416.6706782162,102495.176016107,35.8498866795337,0.405383164722629,0.0125218364806224
710,4,"Measles Diphtheria GDP_per_capita Thinness_five_nine_years",0.595975022603643,0.595409755059192,5.97743891349808,0.594199177920023,4007.57962439881,18381.299244904,10247.1144392537,18417.0590920725,102509.077289231,35.854748948038,0.405438146257484,0.0125235347992721
711,4,"Diphtheria GDP_per_capita Thinness_five_nine_years Economy_status_Developed",0.59554389786921,0.594978027142199,5.98062724937622,0.594140277698505,4014.90144076874,18384.3537167716,10250.1634246964,18420.1135639401,102618.462107487,35.893008634897,0.405870778948316,0.0125368983434007
712,4,"Incidents_HIV GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years",0.595394844983441,0.59482876571794,5.98172915837418,0.593221054507419,4017.43281457277,18385.4089828986,10251.2167965362,18421.1688300671,102656.279754024,35.9062361680898,0.406020353180311,0.0125415185255832
713,4,"Incidents_HIV GDP_per_capita Population_mln Thinness_five_nine_years",0.594860735343248,0.594293908809975,5.98567602544527,0.593053427416917,4026.50362957029,18389.1871879574,10254.9882243615,18424.9470351259,102791.79386689,35.9536351363003,0.406556330989934,0.0125580742858451
714,4,"Measles GDP_per_capita Thinness_ten_nineteen_years Schooling",0.594381572086547,0.59381407516047,5.98921464627275,0.592937626484587,4034.6412869501,18392.5724749292,10258.3674454703,18428.3323220977,102913.367002373,35.9961579485899,0.407037170228645,0.0125729268767876
715,4,"Hepatitis_B Measles BMI Schooling",0.594057159649846,0.593489208841381,5.99160924578099,0.592573124080642,4040.15080217839,18394.8621782567,10260.6530495513,18430.6220254251,102995.676813419,36.0249475708268,0.407362717371316,0.012582982667067
716,4,"Measles GDP_per_capita Thinness_five_nine_years Schooling",0.593966431895751,0.593398354150939,5.9922787672331,0.592524668832126,4041.69163688835,18395.5022074154,10261.2919333754,18431.2620545839,103018.696227755,36.0329991048351,0.407453762466279,0.0125857949491021
717,4,"Polio GDP_per_capita Population_mln Economy_status_Developed",0.593917690348202,0.59334954440955,5.99263842244216,0.592941332431273,4042.51941741735,18395.8459903562,10261.6351012068,18431.6058375246,103031.062916312,36.0373246194653,0.407502674498429,0.0125873057875429
718,4,"Hepatitis_B BMI GDP_per_capita Economy_status_Developed",0.593278387420384,0.592709347039021,5.99735372834951,0.591889115590275,4053.37673611979,18400.3512933272,10266.1323490227,18436.1111404957,103193.266633669,36.0940588494289,0.408144213533025,0.0126071222170008
719,4,"Measles GDP_per_capita Schooling Economy_status_Developed",0.593235866661208,0.592666766789451,5.99766721718435,0.592061669041334,4054.09886863906,18400.6506948963,10266.431215672,18436.4105420648,103204.054985956,36.0978323070878,0.408186883018186,0.0126084402300867
720,4,"Hepatitis_B Measles Schooling Economy_status_Developed",0.591301753696901,0.590729947825892,6.01190938889966,0.589903736084059,4086.94602128962,18414.2363858002,10279.9926848521,18449.9962329687,103694.77745718,36.2694730190539,0.41012776098062,0.0126683917983544
721,4,"Hepatitis_B Diphtheria GDP_per_capita Thinness_ten_nineteen_years",0.591098044862787,0.590525953984665,6.01340747030359,0.589523023837987,4090.4056202344,18415.6635432592,10281.4173036249,18451.4233904277,103746.462391996,36.2875509338222,0.410332182332517,0.0126747061472577
722,4,"BMI Incidents_HIV Population_mln Thinness_ten_nineteen_years",0.590963405795439,0.590391126545066,6.01439740557623,0.589293117396532,4092.69220332417,18416.6064167616,10282.3585005064,18452.36626393,103780.622969517,36.2994993286701,0.410467292330495,0.012678879545289
723,4,"Measles Polio GDP_per_capita Population_mln",0.590926939578855,0.590354609308941,6.01466549580766,0.589534240990232,4093.31151119545,18416.8617352113,10282.6133650303,18452.6215823798,103789.875165356,36.3027354826553,0.410503886095931,0.0126800098861292
724,4,"Polio Diphtheria GDP_per_capita Economy_status_Developed",0.590890866123376,0.59031848538343,6.01493068680397,0.589559677955333,4093.92414878209,18417.114281349,10282.8654622055,18452.8741285175,103799.027709982,36.3059367814914,0.41054008572649,0.01268112805258
725,4,"Measles Diphtheria GDP_per_capita Economy_status_Developed",0.59044062679313,0.589867616127573,6.01823960054238,0.589078770223292,4101.57058944136,18420.2644833189,10286.010066803,18456.0243304873,103913.262276865,36.3458927719763,0.410991899870763,0.0126950840905376
726,4,"Alcohol_consumption Hepatitis_B Measles Incidents_HIV",0.59041192783831,0.589838877020316,6.01845045417204,0.588352878727595,4102.05798545558,18420.4651646665,10286.2103917549,18456.225011835,103920.543765739,36.3484396289225,0.411020699206676,0.012695973670092
727,4,"Hepatitis_B Polio GDP_per_capita Economy_status_Developed",0.59028631694972,0.589713090390713,6.0193732410026,0.5891537936788,4104.19124246189,18421.3433504765,10287.0870182237,18457.1031976449,103952.413716874,36.3595868280501,0.411146749447798,0.0126998672222793
728,4,"Alcohol_consumption Polio GDP_per_capita Economy_status_Developed",0.590168990631769,0.589595599922615,6.02023503836966,0.589000207426076,4106.18380212452,18422.1633730573,10287.9055851145,18457.9232202258,103982.181709616,36.3699988221357,0.411264486141117,0.0127035039781927
729,4,"Alcohol_consumption Diphtheria GDP_per_capita Thinness_ten_nineteen_years",0.589690448000575,0.589116387766927,6.02374880203354,0.588087911455548,4114.31091938537,18425.5055958807,10291.2418786165,18461.2654430492,104103.59738021,36.4124665577025,0.411744702583544,0.0127183373316485
730,4,"Diphtheria GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years",0.589531909060259,0.588957627016272,6.02491244362414,0.587803195217824,4117.00339540394,18426.6119991425,10292.346320368,18462.371846311,104143.821825221,36.4265359202952,0.411903796049709,0.0127232515524199
731,4,"BMI Thinness_five_nine_years Schooling Economy_status_Developed",0.589460848511447,0.588886467047315,6.02543393977225,0.5879962968184,4118.2102208259,18427.1077740926,10292.8412165861,18462.8676212611,104161.851283046,36.4328421099624,0.411975105148884,0.0127254542114279
